city, state_id, state_name, county, longitude, latitude, zips, fips id
Glendon,PA,Pennsylvania,Northampton,40.6607,-75.2364,18042,1840000972
Westtown,PA,Pennsylvania,Chester,39.9309,-75.5519,19382,1840035366
Crabtree,PA,Pennsylvania,Westmoreland,40.3638,-79.4695,15624,1840005386
Taylorstown Station,PA,Pennsylvania,Washington,40.1566,-80.3869,15312 15323,1840035221
Arnold City,PA,Pennsylvania,Fayette,40.1176,-79.8228,15012,1840026559
Wickerham Manor,PA,Pennsylvania,Washington,40.1703,-79.9175,15063,1840035260
Leola,PA,Pennsylvania,Lancaster,40.0915,-76.1891,17540,1840005492
Saw Creek,PA,Pennsylvania,Pike,41.1197,-75.0465,18324,1840035379
Wyalusing,PA,Pennsylvania,Bradford,41.6704,-76.2623,18853,1840000522
Freemansburg,PA,Pennsylvania,Northampton,40.6279,-75.3401,18017,1840000971
Valley Forge,PA,Pennsylvania,Chester,40.0971,-75.4696,19460,1840035235
Oakford,PA,Pennsylvania,Bucks,40.1484,-74.9638,19053,1840035133
Monument,PA,Pennsylvania,Centre,41.1112,-77.7042,16822,1840005157
Nemacolin,PA,Pennsylvania,Greene,39.8784,-79.9295,15320 15351,1840005559
Claridge,PA,Pennsylvania,Westmoreland,40.3656,-79.6223,15623,1840034905
Paxtang,PA,Pennsylvania,Dauphin,40.2623,-76.8342,17111,1840001293
Bala-Cynwyd,PA,Pennsylvania,Montgomery,40.0076,-75.2341,19004,1840034856
Chase,PA,Pennsylvania,Luzerne,41.2801,-75.9649,18708,1840034897
Grier City,PA,Pennsylvania,Schuylkill,40.8266,-76.056,18214,1840024250
Austin,PA,Pennsylvania,Potter,41.6373,-78.0903,16720,1840003306
Denver,PA,Pennsylvania,Lancaster,40.2325,-76.1393,17517,1840003714
Dale,PA,Pennsylvania,Cambria,40.312,-78.9049,15902,1840001107
Linfield,PA,Pennsylvania,Montgomery,40.2101,-75.5699,19468,1840035065
West Wyomissing,PA,Pennsylvania,Berks,40.3222,-75.9949,19609,1840035256
Hawthorn,PA,Pennsylvania,Clarion,41.021,-79.2782,16230,1840003457
Penn Lake Park,PA,Pennsylvania,Luzerne,41.1153,-75.7733,18661,1840000765
Buckingham,PA,Pennsylvania,Bucks,40.3237,-75.0599,18912,1840034882
Conestoga,PA,Pennsylvania,Lancaster,39.945,-76.3368,17565 17516,1840024332
West Newton,PA,Pennsylvania,Westmoreland,40.2093,-79.77,15089,1840001165
Stillwater,PA,Pennsylvania,Columbia,41.1506,-76.3693,17878,1840000816
Rouzerville,PA,Pennsylvania,Franklin,39.734,-77.528,17250 17268,1840005496
Mountainhome,PA,Pennsylvania,Monroe,41.1779,-75.2632,18342 18326,1840005172
New Stanton,PA,Pennsylvania,Westmoreland,40.2237,-79.6086,15672 15639,1840001152
Karthaus,PA,Pennsylvania,Clearfield,41.1209,-78.1139,16845,1840035038
Eagle Lake,PA,Pennsylvania,Lackawanna,41.2826,-75.4795,18444 18424,1840035448
Ambridge Heights,PA,Pennsylvania,Beaver,40.5917,-80.2117,15003,1840034844
Spring Mills,PA,Pennsylvania,Centre,40.8538,-77.5639,16875,1840005167
Grazierville,PA,Pennsylvania,Blair,40.6576,-78.2707,16686,1840026415
Lyons,PA,Pennsylvania,Berks,40.4806,-75.7593,19536,1840001182
Clark,PA,Pennsylvania,Mercer,41.2831,-80.4088,16113 16150,1840000656
Newportville Terrace,PA,Pennsylvania,Bucks,40.1221,-74.9066,19020,1840035289
Sandy Ridge,PA,Pennsylvania,Centre,40.8105,-78.2345,16677,1840005166
Summit Station,PA,Pennsylvania,Schuylkill,40.5614,-76.1998,17979,1840005219
Naomi,PA,Pennsylvania,Fayette,40.1111,-79.8464,15438,1840035118
Allenwood,PA,Pennsylvania,Union,41.1081,-76.8981,17810,1840024209
Plymptonville,PA,Pennsylvania,Clearfield,41.0427,-78.4466,16830,1840035434
Spring Grove,PA,Pennsylvania,York,39.8809,-76.8641,17362,1840001464
Aspers,PA,Pennsylvania,Adams,39.9763,-77.2259,17304,1840005545
Tunnelhill,PA,Pennsylvania,Cambria,40.4783,-78.5423,16641,1840001089
Wyncote,PA,Pennsylvania,Montgomery,40.0914,-75.1463,19095,1840035270
Wendel,PA,Pennsylvania,Westmoreland,40.2956,-79.6864,15691,1840035249
Pitcairn,PA,Pennsylvania,Allegheny,40.4079,-79.7765,15140,1840001253
Three Springs,PA,Pennsylvania,Huntingdon,40.197,-77.9819,17264,1840001079
Canton,PA,Pennsylvania,Bradford,41.6566,-76.8529,17724,1840000512
Sanatoga,PA,Pennsylvania,Montgomery,40.2498,-75.5886,19464,1840035186
Columbus,PA,Pennsylvania,Warren,41.9478,-79.5835,16407 16405,1840026241
Buena Vista,PA,Pennsylvania,Allegheny,40.2773,-79.7992,15018,1840034884
Curtisville,PA,Pennsylvania,Allegheny,40.6497,-79.8492,15084 15032,1840005394
Kennerdell,PA,Pennsylvania,Venango,41.2787,-79.8219,16374,1840024144
Meadville,PA,Pennsylvania,Crawford,41.6476,-80.1468,16335 16388,1840000558
Elverson,PA,Pennsylvania,Chester,40.1559,-75.8304,19520,1840001426
Bradford Woods,PA,Pennsylvania,Allegheny,40.6369,-80.0809,15015,1840001211
Congruity,PA,Pennsylvania,Westmoreland,40.3984,-79.5037,15601,1840034909
Flying Hills,PA,Pennsylvania,Berks,40.2787,-75.9164,19607,1840035423
West Pittsburg,PA,Pennsylvania,Lawrence,40.931,-80.3591,16160,1840026380
Nixon,PA,Pennsylvania,Butler,40.7844,-79.934,16002,1840035431
Avoca,PA,Pennsylvania,Luzerne,41.3381,-75.7423,18641,1840000742
Shippingport,PA,Pennsylvania,Beaver,40.625,-80.422,15050 15061 15077,1840001030
Kunkletown,PA,Pennsylvania,Monroe,40.8479,-75.4482,18058,1840035046
Valley View,PA,Pennsylvania,Schuylkill,40.6481,-76.5352,17983 17938,1840005221
Rocky Grove,PA,Pennsylvania,Venango,41.4051,-79.832,16323,1840035317
Coryville,PA,Pennsylvania,McKean,41.8826,-78.3984,16731,1840034911
Pottsville,PA,Pennsylvania,Schuylkill,40.6798,-76.2092,17901,1840002775
Baileyville,PA,Pennsylvania,Centre,40.711,-77.9924,16865,1840025531
Centre Hall,PA,Pennsylvania,Centre,40.8448,-77.6847,16828,1840000823
Perkasie,PA,Pennsylvania,Bucks,40.3719,-75.292,18944 18911,1840001309
Lernerville,PA,Pennsylvania,Butler,40.7381,-79.7623,16055,1840035057
Grapeville,PA,Pennsylvania,Westmoreland,40.3253,-79.606,15634,1840034995
Dorseyville,PA,Pennsylvania,Allegheny,40.577,-79.8887,15238,1840034933
Dalmatia,PA,Pennsylvania,Northumberland,40.65,-76.9027,17017,1840026371
Mercersburg,PA,Pennsylvania,Franklin,39.8319,-77.9029,17236,1840001412
Fellsburg,PA,Pennsylvania,Westmoreland,40.1842,-79.8269,15012,1840026432
Troutville,PA,Pennsylvania,Clearfield,41.0259,-78.7862,15866,1840003504
Martinsburg,PA,Pennsylvania,Blair,40.3109,-78.3242,16662,1840001084
New Holland,PA,Pennsylvania,Lancaster,40.1008,-76.09,17557,1840003725
Landingville,PA,Pennsylvania,Schuylkill,40.6256,-76.1234,17972,1840002762
Bloomsburg,PA,Pennsylvania,Columbia,41.0027,-76.4561,17815,1840000811
Monroeton,PA,Pennsylvania,Bradford,41.7126,-76.4747,18832,1840035405
Timber Hills,PA,Pennsylvania,Lebanon,40.2456,-76.4837,17042 17064,1840035416
Thompson,PA,Pennsylvania,Susquehanna,41.8636,-75.5141,18465,1840003329
Glasgow,PA,Pennsylvania,Beaver,40.6444,-80.508,15059,1840001024
Timblin,PA,Pennsylvania,Jefferson,40.9673,-79.199,15778 16240,1840003475
Volant,PA,Pennsylvania,Lawrence,41.1132,-80.2589,16156,1840000941
Seven Springs,PA,Pennsylvania,Somerset,40.0251,-79.2934,15622,1840001417
Scranton,PA,Pennsylvania,Lackawanna,41.4043,-75.6649,18509 18508 18505 18507 18510 18503 18504 18501 18502 18515 18540 18577,1840003389
Troxelville,PA,Pennsylvania,Snyder,40.8076,-77.2058,17812 17813 17882,1840005367
Jenkintown,PA,Pennsylvania,Montgomery,40.0962,-75.1296,19046,1840003702
Broughton,PA,Pennsylvania,Allegheny,40.3259,-79.9864,15236,1840034879
Cressona,PA,Pennsylvania,Schuylkill,40.6304,-76.1939,17929,1840002756
West Easton,PA,Pennsylvania,Northampton,40.6781,-75.2357,18042,1840000983
Hanover,PA,Pennsylvania,York,39.8118,-76.9835,17331 17332 17333 17334,1840001450
Edenburg,PA,Pennsylvania,Berks,40.5658,-75.9593,19526,1840034946
Yeagertown,PA,Pennsylvania,Mifflin,40.6413,-77.5803,17099,1840005372
Ronco,PA,Pennsylvania,Fayette,39.8686,-79.921,15476 15461,1840026571
Garden View,PA,Pennsylvania,Lycoming,41.2569,-77.049,17701,1840034979
Saint Michael,PA,Pennsylvania,Cambria,40.3271,-78.7701,15951 15956,1840024284
Blawnox,PA,Pennsylvania,Allegheny,40.4923,-79.86,15238,1840001207
Churchill,PA,Pennsylvania,Allegheny,40.4389,-79.8417,15235 15221,1840001218
Mexico,PA,Pennsylvania,Juniata,40.5416,-77.3582,17056 17059,1840005384
West Hickory,PA,Pennsylvania,Forest,41.5687,-79.4081,16370,1840035372
Woxall,PA,Pennsylvania,Montgomery,40.3111,-75.4513,19438 18979,1840035269
Elizabethville,PA,Pennsylvania,Dauphin,40.5472,-76.816,17023,1840001285
Branch Dale,PA,Pennsylvania,Schuylkill,40.6732,-76.3222,17923,1840034874
Millvale,PA,Pennsylvania,Allegheny,40.4817,-79.9736,15209,1840001245
Sewickley Heights,PA,Pennsylvania,Allegheny,40.5595,-80.1527,15143,1840001260
Atlas,PA,Pennsylvania,Northumberland,40.7974,-76.4288,17851,1840034851
Fountain Springs,PA,Pennsylvania,Schuylkill,40.7722,-76.3284,17921,1840034975
Conashaugh Lakes,PA,Pennsylvania,Pike,41.304,-74.9937,18337,1840035391
Smithfield,PA,Pennsylvania,Fayette,39.8023,-79.8089,15478,1840000669
Kersey,PA,Pennsylvania,Elk,41.357,-78.6101,15846 15831,1840026304
Tioga,PA,Pennsylvania,Tioga,41.9071,-77.1335,16946,1840003303
Laurel Gardens,PA,Pennsylvania,Allegheny,40.5276,-80.0251,15229,1840035050
Deer Lake,PA,Pennsylvania,Schuylkill,40.6214,-76.0565,17961 17922,1840002757
Carnegie,PA,Pennsylvania,Allegheny,40.408,-80.0861,15106,1840001214
Kempton,PA,Pennsylvania,Berks,40.6277,-75.8547,19529,1840026463
Marietta,PA,Pennsylvania,Lancaster,40.0574,-76.5514,17512 17547,1840003721
Hamburg,PA,Pennsylvania,Berks,40.5559,-75.9824,19526,1840001176
Edinboro,PA,Pennsylvania,Erie,41.8762,-80.1246,16412 16444,1840000476
Brickerville,PA,Pennsylvania,Lancaster,40.2226,-76.2863,17543,1840034876
Friedens,PA,Pennsylvania,Somerset,40.0449,-79.0027,15541,1840005498
Uniontown,PA,Pennsylvania,Fayette,39.8994,-79.7244,15401,1840000671
Charleroi,PA,Pennsylvania,Washington,40.1384,-79.9002,15022,1840003645
Thompsonville,PA,Pennsylvania,Washington,40.2802,-80.1204,15317,1840005436
Brodheadsville,PA,Pennsylvania,Monroe,40.9267,-75.4017,18322,1840005171
Pillow,PA,Pennsylvania,Dauphin,40.6406,-76.803,17080,1840001295
Ulysses,PA,Pennsylvania,Potter,41.903,-77.7548,16948,1840003311
Tatamy,PA,Pennsylvania,Northampton,40.7409,-75.2561,18085 18045,1840000981
Allport,PA,Pennsylvania,Clearfield,40.966,-78.2066,16858 16821,1840026354
Weedville,PA,Pennsylvania,Elk,41.2764,-78.4902,15868,1840026305
Frystown,PA,Pennsylvania,Berks,40.452,-76.3326,17067,1840026447
Evans City,PA,Pennsylvania,Butler,40.7685,-80.0584,16033,1840000864
Seltzer,PA,Pennsylvania,Schuylkill,40.6957,-76.2361,17974,1840035191
Birchwood Lakes,PA,Pennsylvania,Pike,41.2513,-74.9103,18328,1840034863
Polk,PA,Pennsylvania,Venango,41.3691,-79.9311,16342,1840003428
Royersford,PA,Pennsylvania,Montgomery,40.1862,-75.5382,19468,1840001376
Grandview,PA,Pennsylvania,Elk,41.4215,-78.5481,15857,1840035310
Slickville,PA,Pennsylvania,Westmoreland,40.4621,-79.5184,15684,1840005390
Elrama,PA,Pennsylvania,Washington,40.2517,-79.9243,15038,1840024309
Jefferson,PA,Pennsylvania,York,39.8156,-76.841,17311 17362,1840001452
Granville,PA,Pennsylvania,Mifflin,40.5549,-77.6168,17044 17029,1840024264
Centerport,PA,Pennsylvania,Berks,40.4863,-76.0059,19541 19516,1840001174
Reading,PA,Pennsylvania,Berks,40.34,-75.9266,19604 19601 19602 19611 19603 19612,1840001185
Boquet,PA,Pennsylvania,Westmoreland,40.3815,-79.6023,15644,1840034870
Du Bois,PA,Pennsylvania,Clearfield,41.1225,-78.7564,15801,1840035398
Madisonburg,PA,Pennsylvania,Centre,40.9283,-77.5188,16852,1840005165
Selinsgrove,PA,Pennsylvania,Snyder,40.8003,-76.8646,17870,1840002799
Galeton,PA,Pennsylvania,Potter,41.7338,-77.6454,16922,1840003308
Everett,PA,Pennsylvania,Bedford,40.0132,-78.3666,15537,1840001398
Sunbury,PA,Pennsylvania,Northumberland,40.8615,-76.7875,17801,1840000851
Boiling Springs,PA,Pennsylvania,Cumberland,40.1592,-77.139,17007,1840005484
Railroad,PA,Pennsylvania,York,39.7596,-76.696,17355,1840001460
Old Forge,PA,Pennsylvania,Lackawanna,41.3705,-75.7409,18518,1840003387
Leetsdale,PA,Pennsylvania,Allegheny,40.5656,-80.2142,15056,1840001240
Gordonville,PA,Pennsylvania,Lancaster,40.0211,-76.1365,17529,1840034993
Highland Park,PA,Pennsylvania,Mifflin,40.6216,-77.5707,17009 17044,1840005371
Pikes Creek,PA,Pennsylvania,Luzerne,41.3086,-76.1029,18621 18612,1840035359
Bairdford,PA,Pennsylvania,Allegheny,40.6279,-79.8816,15006 15044,1840026469
Port Vue,PA,Pennsylvania,Allegheny,40.3371,-79.8719,15133,1840001256
Boston,PA,Pennsylvania,Allegheny,40.312,-79.8237,15135,1840026471
East Salem,PA,Pennsylvania,Juniata,40.6088,-77.237,17059 17094,1840024289
West Grove,PA,Pennsylvania,Chester,39.8206,-75.8284,19390,1840001437
Watters,PA,Pennsylvania,Butler,40.7581,-80.032,16033,1840035245
Middleport,PA,Pennsylvania,Schuylkill,40.7278,-76.0868,17953,1840002765
Truxall,PA,Pennsylvania,Westmoreland,40.5487,-79.5406,15613,1840035228
Bendersville,PA,Pennsylvania,Adams,39.9813,-77.2493,17306 17304,1840000677
Cross Roads,PA,Pennsylvania,York,39.82,-76.5728,17322,1840001438
New Freeport,PA,Pennsylvania,Greene,39.7594,-80.4279,15352,1840026590
Derry,PA,Pennsylvania,Westmoreland,40.3335,-79.3011,15627,1840001133
Eastvale,PA,Pennsylvania,Beaver,40.7669,-80.3148,15010,1840001018
Homewood,PA,Pennsylvania,Beaver,40.8133,-80.3294,15010,1840003584
Emerald Lakes,PA,Pennsylvania,Monroe,41.0844,-75.4154,18334,1840035380
Coaldale,PA,Pennsylvania,Schuylkill,40.8197,-75.9161,18218,1840002755
Churchville,PA,Pennsylvania,Bucks,40.1994,-74.9986,18966 18954,1840035279
Springville,PA,Pennsylvania,Susquehanna,41.6976,-75.9177,18844,1840035207
New Florence,PA,Pennsylvania,Westmoreland,40.379,-79.0751,15944,1840001150
Delta,PA,Pennsylvania,York,39.7267,-76.3271,17314,1840001440
Venango,PA,Pennsylvania,Crawford,41.7727,-80.1121,16440,1840000564
Guthriesville,PA,Pennsylvania,Chester,40.0332,-75.7636,19335,1840035002
Susquehanna Trails,PA,Pennsylvania,York,39.7583,-76.3684,17302 17314,1840035439
Paoli,PA,Pennsylvania,Chester,40.042,-75.4912,19355 19301,1840005501
West Middlesex,PA,Pennsylvania,Mercer,41.1742,-80.4557,16159,1840003445
Shanksville,PA,Pennsylvania,Somerset,40.0173,-78.9069,15560 15563 15541,1840003746
Gallitzin,PA,Pennsylvania,Cambria,40.4809,-78.5547,16641,1840001113
Mount Holly Springs,PA,Pennsylvania,Cumberland,40.1126,-77.1854,17065,1840001389
Wattsburg,PA,Pennsylvania,Erie,42.0029,-79.807,16442,1840000487
Limerick,PA,Pennsylvania,Montgomery,40.2309,-75.5221,19468,1840035062
Collegeville,PA,Pennsylvania,Montgomery,40.1873,-75.4581,19426,1840003696
Shiloh,PA,Pennsylvania,York,39.9734,-76.792,17408,1840035195
Highspire,PA,Pennsylvania,Dauphin,40.2085,-76.7851,17034,1840001289
Jeddo,PA,Pennsylvania,Luzerne,40.9903,-75.8961,18224,1840000755
Cecil,PA,Pennsylvania,Washington,40.3295,-80.1709,15017,1840034893
Jones Mills,PA,Pennsylvania,Westmoreland,40.0887,-79.3406,15646,1840035036
Sweden Valley,PA,Pennsylvania,Potter,41.7594,-77.9538,16915,1840026238
Pleasureville,PA,Pennsylvania,York,39.997,-76.7066,17406,1840035157
West Sunbury,PA,Pennsylvania,Butler,41.0061,-79.8965,16061,1840000877
Millerstown,PA,Pennsylvania,Perry,40.5543,-77.153,17062,1840001304
Fairchance,PA,Pennsylvania,Fayette,39.8251,-79.754,15436,1840000661
Westport,PA,Pennsylvania,Clinton,41.3017,-77.8403,17778,1840035258
Penn,PA,Pennsylvania,Westmoreland,40.3293,-79.642,15675,1840001156
Somerset,PA,Pennsylvania,Somerset,40.005,-79.0778,15501,1840003747
Edgewood,PA,Pennsylvania,Allegheny,40.4313,-79.8839,15218,1840001227
Upper Exeter,PA,Pennsylvania,Luzerne,41.407,-75.8503,18643,1840035320
Bonneauville,PA,Pennsylvania,Adams,39.8105,-77.1363,17325,1840000679
Conshohocken,PA,Pennsylvania,Montgomery,40.0772,-75.3035,19428 19429,1840003697
Bechtelsville,PA,Pennsylvania,Berks,40.3711,-75.6309,19505,1840001170
Moon Run,PA,Pennsylvania,Allegheny,40.4531,-80.1095,15205,1840035107
New Tripoli,PA,Pennsylvania,Lehigh,40.6773,-75.7498,18066,1840026407
Blue Bell,PA,Pennsylvania,Montgomery,40.1474,-75.2687,19422 19424,1840034868
New Cumberland,PA,Pennsylvania,Cumberland,40.2297,-76.8764,17070,1840001391
Stobo,PA,Pennsylvania,Beaver,40.6631,-80.2628,15061,1840035210
Lucinda,PA,Pennsylvania,Clarion,41.3084,-79.3698,16235,1840035073
Millwood,PA,Pennsylvania,Westmoreland,40.3504,-79.2853,15627,1840026431
Bigler,PA,Pennsylvania,Clearfield,40.9888,-78.3097,16825 16881,1840026355
Butler Junction,PA,Pennsylvania,Butler,40.6734,-79.6937,16229,1840035335
Mechanicsville,PA,Pennsylvania,Schuylkill,40.6908,-76.1807,17901,1840002764
Valley-Hi,PA,Pennsylvania,Fulton,40.0299,-78.1917,15533,1840001497
Avonia,PA,Pennsylvania,Erie,42.0469,-80.2765,16415,1840004695
Elderton,PA,Pennsylvania,Armstrong,40.6945,-79.3421,15736,1840003515
Longfellow,PA,Pennsylvania,Mifflin,40.5062,-77.6665,17044,1840024265
Egypt,PA,Pennsylvania,Lehigh,40.6857,-75.5334,18052,1840026406
Huntingdon,PA,Pennsylvania,Huntingdon,40.4999,-78.0097,16652 16654,1840001068
Bethel Park,PA,Pennsylvania,Allegheny,40.3239,-80.0364,15102 15234,1840001206
Zelienople,PA,Pennsylvania,Butler,40.7886,-80.1428,16063,1840000878
Markleysburg,PA,Pennsylvania,Fayette,39.7363,-79.4516,15459,1840000663
Robinson,PA,Pennsylvania,Indiana,40.4048,-79.1383,15949,1840026400
Spring Church,PA,Pennsylvania,Armstrong,40.6062,-79.4889,15686,1840035205
Harrisville,PA,Pennsylvania,Butler,41.1365,-80.0105,16038,1840000867
Laceyville,PA,Pennsylvania,Wyoming,41.6458,-76.1589,18623,1840000577
Clarksville,PA,Pennsylvania,Greene,39.9744,-80.044,15322,1840000718
Doylestown,PA,Pennsylvania,Bucks,40.314,-75.128,18901,1840001320
Churchtown,PA,Pennsylvania,Lancaster,40.135,-75.9593,17555 17519,1840024331
Lilly,PA,Pennsylvania,Cambria,40.4244,-78.6202,15938,1840001117
Glen Hope,PA,Pennsylvania,Clearfield,40.8009,-78.4986,16661 16645,1840003494
Summerhill,PA,Pennsylvania,Cambria,40.3764,-78.7616,15958,1840001098
Carmichaels,PA,Pennsylvania,Greene,39.8976,-79.975,15320,1840000717
Morgantown,PA,Pennsylvania,Berks,40.1539,-75.8906,19543,1840026451
Crucible,PA,Pennsylvania,Greene,39.9479,-79.9657,15325 15357,1840026587
Bedford,PA,Pennsylvania,Bedford,40.0149,-78.5033,15522,1840001396
Loganville,PA,Pennsylvania,York,39.8559,-76.7079,17403 17360 17342,1840001454
Dublin,PA,Pennsylvania,Bucks,40.373,-75.204,18917,1840001321
Falls Creek,PA,Pennsylvania,Jefferson,41.1421,-78.8067,15840,1840000780
Antrim,PA,Pennsylvania,Tioga,41.634,-77.2869,16901,1840034847
Shelocta,PA,Pennsylvania,Indiana,40.6573,-79.3015,15774,1840002789
Plumville,PA,Pennsylvania,Indiana,40.7925,-79.1793,15747 16246,1840002787
Frazer,PA,Pennsylvania,Chester,40.0323,-75.556,19355,1840034976
Manifold,PA,Pennsylvania,Washington,40.1951,-80.2187,15301,1840035081
Trappe,PA,Pennsylvania,Montgomery,40.1991,-75.4753,19426,1840001379
New Sheffield,PA,Pennsylvania,Beaver,40.599,-80.2801,15001,1840035125
Laflin,PA,Pennsylvania,Luzerne,41.2896,-75.7942,18702,1840000757
Telford,PA,Pennsylvania,Montgomery,40.3259,-75.3275,18969,1840035222
New Columbus,PA,Pennsylvania,Luzerne,41.1732,-76.287,17878,1840000763
Dalton,PA,Pennsylvania,Lackawanna,41.5382,-75.739,18414,1840003379
Prospect Park,PA,Pennsylvania,Delaware,39.8859,-75.3074,19076,1840000707
Rochester,PA,Pennsylvania,Beaver,40.7025,-80.2838,15074,1840001008
Chesterbrook,PA,Pennsylvania,Chester,40.0736,-75.4582,19087,1840035419
Reinerton,PA,Pennsylvania,Schuylkill,40.5914,-76.5359,17980,1840026395
Newville,PA,Pennsylvania,Cumberland,40.1702,-77.4016,17241,1840001392
Whitehall,PA,Pennsylvania,Allegheny,40.3602,-79.9898,15236 15227,1840001276
Kutztown,PA,Pennsylvania,Berks,40.5213,-75.7773,19530,1840001178
Phoenixville,PA,Pennsylvania,Chester,40.1358,-75.5201,19460 19432,1840001433
Treasure Lake,PA,Pennsylvania,Clearfield,41.1713,-78.7173,15801,1840005151
Hartstown,PA,Pennsylvania,Crawford,41.5511,-80.3825,16131,1840004810
East Earl,PA,Pennsylvania,Lancaster,40.1101,-76.0274,17519,1840034939
Woodside,PA,Pennsylvania,Luzerne,41.0118,-75.8966,18224,1840035267
North York,PA,Pennsylvania,York,39.9778,-76.7307,17404,1840001459
Christiana,PA,Pennsylvania,Lancaster,39.9545,-75.997,17509,1840003712
Osborne,PA,Pennsylvania,Allegheny,40.5317,-80.1689,15143,1840035140
Blain,PA,Pennsylvania,Perry,40.3367,-77.5122,17006,1840001299
Starrucca,PA,Pennsylvania,Wayne,41.8996,-75.4529,18462,1840003316
Southampton,PA,Pennsylvania,Bucks,40.1743,-75.0438,18966,1840035295
Witmer,PA,Pennsylvania,Lancaster,40.05,-76.2114,17602,1840035264
Cresco,PA,Pennsylvania,Monroe,41.154,-75.2805,18326,1840034916
Jackson Center,PA,Pennsylvania,Mercer,41.2731,-80.1397,16133,1840000733
Cheyney,PA,Pennsylvania,Delaware,39.9284,-75.5227,19319,1840035337
Bridgeport,PA,Pennsylvania,Montgomery,40.1042,-75.3437,19405,1840003694
New Ringgold,PA,Pennsylvania,Schuylkill,40.6892,-75.9928,17960,1840002769
Carrolltown,PA,Pennsylvania,Cambria,40.6048,-78.7072,15722,1840001102
Annville,PA,Pennsylvania,Lebanon,40.3326,-76.5077,17003,1840005426
East Greenville,PA,Pennsylvania,Montgomery,40.4057,-75.5062,18041,1840003698
Conyngham,PA,Pennsylvania,Luzerne,40.9911,-76.0595,18219 18249,1840000743
Slippery Rock,PA,Pennsylvania,Butler,41.0695,-80.058,16057,1840000874
West Mifflin,PA,Pennsylvania,Allegheny,40.3581,-79.9072,15122 15123,1840001273
Needmore,PA,Pennsylvania,Fulton,39.8474,-78.1434,17238,1840026555
Newton Hamilton,PA,Pennsylvania,Mifflin,40.3926,-77.8354,17075 17066,1840003594
Dawson,PA,Pennsylvania,Fayette,40.0473,-79.6573,15428,1840001502
Spry,PA,Pennsylvania,York,39.9125,-76.6863,17403 17402 17313,1840005508
Fox Chase,PA,Pennsylvania,Berks,40.3952,-75.9634,19605,1840035445
Davidsville,PA,Pennsylvania,Somerset,40.2348,-78.9356,15928,1840005497
Oliver,PA,Pennsylvania,Fayette,39.9153,-79.7213,15472 15401,1840005540
Gibraltar,PA,Pennsylvania,Berks,40.2809,-75.8608,19508,1840034984
Bethel,PA,Pennsylvania,Berks,40.4764,-76.2906,19507,1840026443
Light Street,PA,Pennsylvania,Columbia,41.0407,-76.4175,17815 17859,1840035059
North Vandergrift,PA,Pennsylvania,Armstrong,40.61,-79.5556,15690,1840026437
Ramey,PA,Pennsylvania,Clearfield,40.8017,-78.3994,16671,1840003503
